Row ID,Order ID,Customer ID,Product ID,Product Name,Customer Name,Country,State,City,Postal Code,Order Date,Ship Date,Ship Mode,Segment,Category,Sub-Category,Sales,Quantity,Profit,Discount,Region,ï»¿Row ID
1888,CA-2015-140165,EH-14005,OFF-BI-10004519,GBC DocuBind P100 Manual Binding Machine,Erica Hernandez,United States,Florida,Hialeah,33012,13-05-2015,15-05-2015,First Class,Home Office,Office Supplies,Binders,398.352,8,-331.96,0.7,South,
1898,CA-2015-169775,RA-19945,OFF-EN-10001749,Jiffy Padded Mailers with Self-Seal Closure,Ryan Akin,United States,Florida,Miami,33178,29-08-2015,02-09-2015,Second Class,Consumer,Office Supplies,Envelopes,29.808,2,10.8054,0.2,South,
1899,CA-2015-169775,RA-19945,OFF-BI-10004390,GBC DocuBind 200 Manual Binding Machine,Ryan Akin,United States,Florida,Miami,33178,29-08-2015,02-09-2015,Second Class,Consumer,Office Supplies,Binders,505.176,4,-336.784,0.7,South,
1900,CA-2015-169775,RA-19945,FUR-TA-10001857,Balt Solid Wood Rectangular Table,Ryan Akin,United States,Florida,Miami,33178,29-08-2015,02-09-2015,Second Class,Consumer,Furniture,Tables,174.0585,3,-110.7645,0.45,South,
1914,CA-2015-103366,EH-13990,TEC-AC-10003628,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,Erica Hackney,United States,Georgia,Roswell,30076,15-01-2015,17-01-2015,First Class,Consumer,Technology,Accessories,149.95,5,65.978,0,South,
1976,CA-2015-110408,AS-10225,OFF-ST-10001522,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",Alan Schoenberger,United States,Alabama,Montgomery,36116,18-10-2015,20-10-2015,Second Class,Corporate,Office Supplies,Storage,275.97,3,11.0388,0,South,
1977,CA-2015-110408,AS-10225,TEC-PH-10002352,Avaya IP Phone 1140E VoIP phone,Alan Schoenberger,United States,Alabama,Montgomery,36116,18-10-2015,20-10-2015,Second Class,Corporate,Technology,Phones,1394.95,5,362.687,0,South,
1978,CA-2015-110408,AS-10225,FUR-CH-10003774,"Global Wood Trimmed Manager's Task Chair, Khaki",Alan Schoenberger,United States,Alabama,Montgomery,36116,18-10-2015,20-10-2015,Second Class,Corporate,Furniture,Chairs,545.88,6,70.9644,0,South,
1998,CA-2015-131905,ND-18460,OFF-LA-10002787,Avery 480,Neil Ducich,United States,Virginia,Chesapeake,23320,06-02-2015,09-02-2015,First Class,Corporate,Office Supplies,Labels,15,4,7.2,0,South,
1999,CA-2015-131905,ND-18460,TEC-PH-10003645,Aastra 57i VoIP phone,Neil Ducich,United States,Virginia,Chesapeake,23320,06-02-2015,09-02-2015,First Class,Corporate,Technology,Phones,161.61,1,42.0186,0,South,
2000,CA-2015-131905,ND-18460,TEC-PH-10001615,AT&T CL82213,Neil Ducich,United States,Virginia,Chesapeake,23320,06-02-2015,09-02-2015,First Class,Corporate,Technology,Phones,144.95,5,42.0355,0,South,
2009,CA-2015-116407,JF-15190,OFF-AR-10001315,Newell 310,Jamie Frazer,United States,Tennessee,Johnson City,37604,15-11-2015,21-11-2015,Standard Class,Consumer,Office Supplies,Art,4.224,3,0.4752,0.2,South,
2010,CA-2015-116407,JF-15190,OFF-AP-10002118,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",Jamie Frazer,United States,Tennessee,Johnson City,37604,15-11-2015,21-11-2015,Standard Class,Consumer,Office Supplies,Appliances,333.056,2,29.1424,0.2,South,
2011,CA-2015-116407,JF-15190,OFF-PA-10002137,"Southworth 100% Résumé Paper, 24lb.",Jamie Frazer,United States,Tennessee,Johnson City,37604,15-11-2015,21-11-2015,Standard Class,Consumer,Office Supplies,Paper,24.896,4,7.78,0.2,South,
2106,US-2015-167633,BW-11200,OFF-PA-10004888,Xerox 217,Ben Wallace,United States,Florida,Boynton Beach,33437,30-09-2015,05-10-2015,Standard Class,Consumer,Office Supplies,Paper,15.552,3,5.4432,0.2,South,
2198,CA-2015-163013,BF-11080,OFF-AR-10001954,Newell 331,Bart Folk,United States,Alabama,Montgomery,36116,28-11-2015,04-12-2015,Standard Class,Consumer,Office Supplies,Art,14.67,3,3.9609,0,South,
2201,US-2015-165659,LT-17110,FUR-FU-10001935,3M Hangers With Command Adhesive,Liz Thompson,United States,Arkansas,Little Rock,72209,01-06-2015,06-06-2015,Standard Class,Consumer,Furniture,Furnishings,22.2,6,9.102,0,South,
2202,US-2015-165659,LT-17110,TEC-PH-10002563,Adtran 1202752G1,Liz Thompson,United States,Arkansas,Little Rock,72209,01-06-2015,06-06-2015,Standard Class,Consumer,Technology,Phones,881.93,7,229.3018,0,South,
2218,CA-2015-151953,DB-13555,OFF-AR-10003469,Nontoxic Chalk,Dorothy Badders,United States,Florida,Jacksonville,32216,20-09-2015,25-09-2015,Standard Class,Corporate,Office Supplies,Art,2.816,2,0.9856,0.2,South,
2277,CA-2015-104283,LM-17065,OFF-ST-10004337,"SAFCO Commercial Wire Shelving, 72h",Liz MacKendrick,United States,Mississippi,Southaven,38671,27-06-2015,01-07-2015,Standard Class,Consumer,Office Supplies,Storage,306.2,5,0,0,South,
2278,CA-2015-104283,LM-17065,FUR-TA-10001039,KI Adjustable-Height Table,Liz MacKendrick,United States,Mississippi,Southaven,38671,27-06-2015,01-07-2015,Standard Class,Consumer,Furniture,Tables,85.98,1,22.3548,0,South,
2279,CA-2015-104283,LM-17065,TEC-AC-10000109,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,Liz MacKendrick,United States,Mississippi,Southaven,38671,27-06-2015,01-07-2015,Standard Class,Consumer,Technology,Accessories,223.96,4,53.7504,0,South,
2335,CA-2015-140886,KW-16570,OFF-AP-10000696,Holmes Odor Grabber,Kelly Williams,United States,Tennessee,Clarksville,37042,30-09-2015,04-10-2015,Standard Class,Consumer,Office Supplies,Appliances,69.216,6,11.2476,0.2,South,
2530,CA-2015-108707,DB-12910,OFF-PA-10000788,Xerox 210,Daniel Byrd,United States,Florida,Fort Lauderdale,33311,24-10-2015,29-10-2015,Standard Class,Home Office,Office Supplies,Paper,10.368,2,3.6288,0.2,South,
2531,CA-2015-111500,DJ-13510,OFF-PA-10000595,Xerox 1929,Don Jones,United States,Arkansas,Little Rock,72209,17-08-2015,21-08-2015,Standard Class,Corporate,Office Supplies,Paper,114.2,5,52.532,0,South,
2532,CA-2015-111500,DJ-13510,OFF-BI-10000829,Avery Non-Stick Binders,Don Jones,United States,Arkansas,Little Rock,72209,17-08-2015,21-08-2015,Standard Class,Corporate,Office Supplies,Binders,17.96,4,8.2616,0,South,
2533,CA-2015-111500,DJ-13510,OFF-FA-10002676,Colored Push Pins,Don Jones,United States,Arkansas,Little Rock,72209,17-08-2015,21-08-2015,Standard Class,Corporate,Office Supplies,Fasteners,12.67,7,4.5612,0,South,
2534,CA-2015-111500,DJ-13510,TEC-AC-10000844,Logitech Gaming G510s - Keyboard,Don Jones,United States,Arkansas,Little Rock,72209,17-08-2015,21-08-2015,Standard Class,Corporate,Technology,Accessories,339.96,4,122.3856,0,South,
2575,CA-2015-129091,RA-19885,OFF-EN-10004955,Fashion Color Clasp Envelopes,Ruben Ausman,United States,Georgia,Columbus,31907,22-11-2015,27-11-2015,Standard Class,Corporate,Office Supplies,Envelopes,16.23,3,7.9527,0,South,
2576,CA-2015-129091,RA-19885,OFF-BI-10001071,GBC ProClick Punch Binding System,Ruben Ausman,United States,Georgia,Columbus,31907,22-11-2015,27-11-2015,Standard Class,Corporate,Office Supplies,Binders,319.9,5,156.751,0,South,
2577,CA-2015-129091,RA-19885,OFF-EN-10001990,Staple envelope,Ruben Ausman,United States,Georgia,Columbus,31907,22-11-2015,27-11-2015,Standard Class,Corporate,Office Supplies,Envelopes,11.36,2,5.3392,0,South,
2578,CA-2015-129091,RA-19885,OFF-AP-10002734,Holmes Harmony HEPA Air Purifier for 17 x 20 Room,Ruben Ausman,United States,Georgia,Columbus,31907,22-11-2015,27-11-2015,Standard Class,Corporate,Office Supplies,Appliances,675.12,3,290.3016,0,South,
2579,US-2015-155502,SD-20485,FUR-FU-10004587,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",Shirley Daniels,United States,Virginia,Alexandria,22304,26-01-2015,31-01-2015,Standard Class,Home Office,Furniture,Furnishings,62.82,3,30.7818,0,South,
2580,US-2015-155502,SD-20485,OFF-ST-10004337,"SAFCO Commercial Wire Shelving, 72h",Shirley Daniels,United States,Virginia,Alexandria,22304,26-01-2015,31-01-2015,Standard Class,Home Office,Office Supplies,Storage,489.92,8,0,0,South,
2581,US-2015-155502,SD-20485,OFF-PA-10003072,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",Shirley Daniels,United States,Virginia,Alexandria,22304,26-01-2015,31-01-2015,Standard Class,Home Office,Office Supplies,Paper,19.44,3,9.3312,0,South,
2582,US-2015-155502,SD-20485,OFF-PA-10000380,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",Shirley Daniels,United States,Virginia,Alexandria,22304,26-01-2015,31-01-2015,Standard Class,Home Office,Office Supplies,Paper,16.68,2,8.34,0,South,
2583,US-2015-155502,SD-20485,TEC-PH-10004833,Macally Suction Cup Mount,Shirley Daniels,United States,Virginia,Alexandria,22304,26-01-2015,31-01-2015,Standard Class,Home Office,Technology,Phones,155.35,13,0,0,South,
2584,US-2015-155502,SD-20485,FUR-FU-10001847,Eldon Image Series Black Desk Accessories,Shirley Daniels,United States,Virginia,Alexandria,22304,26-01-2015,31-01-2015,Standard Class,Home Office,Furniture,Furnishings,12.42,3,4.4712,0,South,
2585,US-2015-155502,SD-20485,TEC-PH-10002103,Jabra SPEAK 410,Shirley Daniels,United States,Virginia,Alexandria,22304,26-01-2015,31-01-2015,Standard Class,Home Office,Technology,Phones,187.98,2,52.6344,0,South,
2606,CA-2015-112718,KN-16450,OFF-BI-10000591,Avery Binder Labels,Kean Nguyen,United States,Florida,Jacksonville,32216,16-12-2015,21-12-2015,Standard Class,Corporate,Office Supplies,Binders,1.167,1,-0.8558,0.7,South,
2695,CA-2015-143182,DL-12865,FUR-FU-10004270,"Executive Impressions 13"" Clairmont Wall Clock",Dan Lawera,United States,Florida,Hialeah,33012,15-10-2015,20-10-2015,Standard Class,Consumer,Furniture,Furnishings,15.384,1,4.0383,0.2,South,
2697,CA-2015-145317,SM-20320,TEC-MA-10003626,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,Sean Miller,United States,Florida,Jacksonville,32216,18-03-2015,23-03-2015,Standard Class,Home Office,Technology,Machines,821.3,4,-16.426,0.5,South,
2698,CA-2015-145317,SM-20320,TEC-MA-10002412,Cisco TelePresence System EX90 Videoconferencing Unit,Sean Miller,United States,Florida,Jacksonville,32216,18-03-2015,23-03-2015,Standard Class,Home Office,Technology,Machines,22638.48,6,-1811.0784,0.5,South,
2699,CA-2015-145317,SM-20320,OFF-PA-10001804,Xerox 195,Sean Miller,United States,Florida,Jacksonville,32216,18-03-2015,23-03-2015,Standard Class,Home Office,Office Supplies,Paper,21.376,4,7.4816,0.2,South,
2700,CA-2015-145317,SM-20320,OFF-AR-10003183,Avery Fluorescent Highlighter Four-Color Set,Sean Miller,United States,Florida,Jacksonville,32216,18-03-2015,23-03-2015,Standard Class,Home Office,Office Supplies,Art,8.016,3,1.002,0.2,South,
2701,CA-2015-145317,SM-20320,FUR-FU-10004270,"Executive Impressions 13"" Clairmont Wall Clock",Sean Miller,United States,Florida,Jacksonville,32216,18-03-2015,23-03-2015,Standard Class,Home Office,Furniture,Furnishings,30.768,2,8.0766,0.2,South,
2702,CA-2015-145317,SM-20320,OFF-FA-10003112,Staples,Sean Miller,United States,Florida,Jacksonville,32216,18-03-2015,23-03-2015,Standard Class,Home Office,Office Supplies,Fasteners,18.936,3,5.9175,0.2,South,
2703,CA-2015-145317,SM-20320,FUR-FU-10001986,"Dana Fluorescent Magnifying Lamp, White, 36""",Sean Miller,United States,Florida,Jacksonville,32216,18-03-2015,23-03-2015,Standard Class,Home Office,Furniture,Furnishings,122.352,3,15.294,0.2,South,
2714,CA-2015-110100,LC-16885,TEC-PH-10004531,AT&T CL2909,Lena Creighton,United States,North Carolina,Wilmington,28403,25-04-2015,29-04-2015,Standard Class,Consumer,Technology,Phones,302.376,3,37.797,0.2,South,
2721,CA-2015-121286,ON-18715,OFF-FA-10000585,OIC Bulk Pack Metal Binder Clips,Odella Nelson,United States,North Carolina,Cary,27511,04-11-2015,08-11-2015,Second Class,Corporate,Office Supplies,Fasteners,8.376,3,2.7222,0.2,South,
2722,CA-2015-121286,ON-18715,OFF-AP-10004859,Acco 6 Outlet Guardian Premium Surge Suppressor,Odella Nelson,United States,North Carolina,Cary,27511,04-11-2015,08-11-2015,Second Class,Corporate,Office Supplies,Appliances,58.24,5,5.096,0.2,South,
2841,US-2015-125521,CK-12325,FUR-CH-10003379,Global Commerce Series High-Back Swivel/Tilt Chairs,Christine Kargatis,United States,Virginia,Chesapeake,23320,14-03-2015,19-03-2015,Standard Class,Home Office,Furniture,Chairs,1139.92,4,284.98,0,South,
2891,CA-2015-142727,HG-14845,FUR-CH-10002304,"Global Stack Chair without Arms, Black",Harry Greene,United States,Louisiana,Lake Charles,70601,29-04-2015,01-05-2015,Second Class,Consumer,Furniture,Chairs,51.96,2,12.99,0,South,
2892,CA-2015-142727,HG-14845,OFF-BI-10000136,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,Harry Greene,United States,Louisiana,Lake Charles,70601,29-04-2015,01-05-2015,Second Class,Consumer,Office Supplies,Binders,17.94,3,8.6112,0,South,
2979,CA-2015-109232,ND-18370,FUR-CH-10000422,Global Highback Leather Tilter in Burgundy,Natalie DeCherney,United States,South Carolina,Mount Pleasant,29464,13-01-2015,16-01-2015,Second Class,Consumer,Furniture,Chairs,545.94,6,87.3504,0,South,
3199,CA-2015-131527,TB-21280,TEC-PH-10001644,"BlueLounge Milo Smartphone Stand, White/Metallic",Toby Braunhardt,United States,North Carolina,Jacksonville,28540,01-12-2015,07-12-2015,Standard Class,Consumer,Technology,Phones,95.968,4,9.5968,0.2,South,
3268,CA-2015-143840,EH-14185,TEC-PH-10002660,Nortel Networks T7316 E Nt8 B27,Evan Henry,United States,Alabama,Decatur,35601,22-05-2015,29-05-2015,Standard Class,Consumer,Technology,Phones,135.98,2,33.995,0,South,
3269,CA-2015-143840,EH-14185,TEC-PH-10003171,Plantronics Encore H101 Dual Earpieces Headset,Evan Henry,United States,Alabama,Decatur,35601,22-05-2015,29-05-2015,Standard Class,Consumer,Technology,Phones,44.95,1,12.586,0,South,
3277,CA-2015-102988,GM-14695,OFF-AR-10004757,Crayola Colored Pencils,Greg Maxwell,United States,Virginia,Alexandria,22304,05-04-2015,09-04-2015,Second Class,Corporate,Office Supplies,Art,22.96,7,7.5768,0,South,
3278,CA-2015-102988,GM-14695,TEC-PH-10001615,AT&T CL82213,Greg Maxwell,United States,Virginia,Alexandria,22304,05-04-2015,09-04-2015,Second Class,Corporate,Technology,Phones,28.99,1,8.4071,0,South,
3279,CA-2015-102988,GM-14695,OFF-PA-10003349,Xerox 1957,Greg Maxwell,United States,Virginia,Alexandria,22304,05-04-2015,09-04-2015,Second Class,Corporate,Office Supplies,Paper,12.96,2,6.3504,0,South,
3280,CA-2015-102988,GM-14695,OFF-AR-10000127,Newell 321,Greg Maxwell,United States,Virginia,Alexandria,22304,05-04-2015,09-04-2015,Second Class,Corporate,Office Supplies,Art,22.96,7,6.6584,0,South,
3281,CA-2015-102988,GM-14695,OFF-SU-10002881,Martin Yale Chadless Opener Electric Letter Opener,Greg Maxwell,United States,Virginia,Alexandria,22304,05-04-2015,09-04-2015,Second Class,Corporate,Office Supplies,Supplies,4164.05,5,83.281,0,South,
3282,US-2015-117170,KT-16465,TEC-AC-10001109,Logitech Trackman Marble Mouse,Kean Takahito,United States,North Carolina,Raleigh,27604,17-09-2015,24-09-2015,Standard Class,Consumer,Technology,Accessories,47.984,2,13.1956,0.2,South,
3283,US-2015-117170,KT-16465,OFF-PA-10000682,Xerox 1924,Kean Takahito,United States,North Carolina,Raleigh,27604,17-09-2015,24-09-2015,Standard Class,Consumer,Office Supplies,Paper,4.624,1,1.6762,0.2,South,
3320,CA-2015-134551,TS-21505,OFF-AP-10004868,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,Tony Sayre,United States,Tennessee,Columbia,38401,20-12-2015,25-12-2015,Standard Class,Consumer,Office Supplies,Appliances,43.512,7,3.8073,0.2,South,
3321,CA-2015-134551,TS-21505,FUR-CH-10004287,SAFCO Arco Folding Chair,Tony Sayre,United States,Tennessee,Columbia,38401,20-12-2015,25-12-2015,Standard Class,Consumer,Furniture,Chairs,662.88,3,74.574,0.2,South,
3322,CA-2015-134551,TS-21505,OFF-PA-10002689,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),Tony Sayre,United States,Tennessee,Columbia,38401,20-12-2015,25-12-2015,Standard Class,Consumer,Office Supplies,Paper,25.92,5,9.072,0.2,South,
3399,CA-2015-102274,DH-13075,TEC-PH-10002923,"Logitech B530 USB Headset - headset - Full size, Binaural",Dave Hallsten,United States,Kentucky,Richmond,40475,21-11-2015,26-11-2015,Standard Class,Corporate,Technology,Phones,36.99,1,9.9873,0,South,
3400,CA-2015-102274,DH-13075,OFF-PA-10004359,Multicolor Computer Printout Paper,Dave Hallsten,United States,Kentucky,Richmond,40475,21-11-2015,26-11-2015,Standard Class,Corporate,Office Supplies,Paper,629.1,6,301.968,0,South,
3401,CA-2015-102274,DH-13075,OFF-ST-10001511,Space Solutions Commercial Steel Shelving,Dave Hallsten,United States,Kentucky,Richmond,40475,21-11-2015,26-11-2015,Standard Class,Corporate,Office Supplies,Storage,193.95,3,9.6975,0,South,
3402,CA-2015-102274,DH-13075,OFF-AR-10002833,Newell 322,Dave Hallsten,United States,Kentucky,Richmond,40475,21-11-2015,26-11-2015,Standard Class,Corporate,Office Supplies,Art,5.46,3,1.4742,0,South,
3453,CA-2015-157609,KN-16705,TEC-PH-10002415,Polycom VoiceStation 500 Conference phone,Kristina Nunn,United States,North Carolina,Raleigh,27604,16-03-2015,21-03-2015,Second Class,Home Office,Technology,Phones,471.92,2,29.495,0.2,South,
3482,CA-2015-124023,PJ-19015,FUR-FU-10004415,"Stacking Tray, Side-Loading, Legal, Smoke",Pauline Johnson,United States,Alabama,Mobile,36608,07-04-2015,10-04-2015,First Class,Consumer,Furniture,Furnishings,8.96,2,2.7776,0,South,
3483,CA-2015-124688,CC-12610,TEC-PH-10000455,GE 30522EE2,Corey Catlett,United States,Virginia,Springfield,22153,27-08-2015,29-08-2015,First Class,Corporate,Technology,Phones,579.95,5,168.1855,0,South,
3484,CA-2015-124688,CC-12610,FUR-FU-10002456,"Master Caster Door Stop, Large Neon Orange",Corey Catlett,United States,Virginia,Springfield,22153,27-08-2015,29-08-2015,First Class,Corporate,Furniture,Furnishings,29.12,4,12.5216,0,South,
3485,CA-2015-124688,CC-12610,FUR-TA-10003569,Bretford CR8500 Series Meeting Room Furniture,Corey Catlett,United States,Virginia,Springfield,22153,27-08-2015,29-08-2015,First Class,Corporate,Furniture,Tables,1202.94,3,300.735,0,South,
3538,CA-2015-158771,SB-20290,OFF-ST-10000107,Fellowes Super Stor/Drawer,Sean Braxton,United States,Kentucky,Henderson,42420,09-05-2015,09-05-2015,Same Day,Corporate,Office Supplies,Storage,83.25,3,14.985,0,South,
3539,CA-2015-158771,SB-20290,OFF-LA-10001641,Avery 518,Sean Braxton,United States,Kentucky,Henderson,42420,09-05-2015,09-05-2015,Same Day,Corporate,Office Supplies,Labels,9.45,3,4.536,0,South,
3540,CA-2015-158771,SB-20290,OFF-LA-10003121,Avery 506,Sean Braxton,United States,Kentucky,Henderson,42420,09-05-2015,09-05-2015,Same Day,Corporate,Office Supplies,Labels,20.65,5,9.499,0,South,
3541,CA-2015-158771,SB-20290,OFF-PA-10002689,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),Sean Braxton,United States,Kentucky,Henderson,42420,09-05-2015,09-05-2015,Same Day,Corporate,Office Supplies,Paper,45.36,7,21.7728,0,South,
3623,CA-2015-159184,JC-15775,FUR-FU-10002878,"Seth Thomas 14"" Day/Date Wall Clock",John Castell,United States,Georgia,Macon,31204,14-09-2015,19-09-2015,Standard Class,Consumer,Furniture,Furnishings,142.4,5,52.688,0,South,
3624,CA-2015-159184,JC-15775,OFF-BI-10001890,Avery Poly Binder Pockets,John Castell,United States,Georgia,Macon,31204,14-09-2015,19-09-2015,Standard Class,Consumer,Office Supplies,Binders,7.16,2,3.4368,0,South,
3745,CA-2015-113047,AP-10915,OFF-FA-10002763,Advantus Map Pennant Flags and Round Head Tacks,Arthur Prichep,United States,South Carolina,Rock Hill,29730,24-10-2015,24-10-2015,Same Day,Consumer,Office Supplies,Fasteners,11.85,3,3.792,0,South,
3769,CA-2015-153913,KB-16585,FUR-CH-10000988,Hon Olson Stacker Stools,Ken Black,United States,Florida,Hialeah,33012,16-12-2015,20-12-2015,Second Class,Corporate,Furniture,Chairs,1013.832,9,101.3832,0.2,South,
3770,CA-2015-153913,KB-16585,OFF-FA-10000490,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",Ken Black,United States,Florida,Hialeah,33012,16-12-2015,20-12-2015,Second Class,Corporate,Office Supplies,Fasteners,1.984,2,0.6696,0.2,South,
3773,CA-2015-115357,RF-19735,TEC-AC-10000023,"Maxell 74 Minute CD-R Spindle, 50/Pack",Roland Fjeld,United States,South Carolina,Columbia,29203,06-08-2015,11-08-2015,Second Class,Consumer,Technology,Accessories,62.91,3,22.6476,0,South,
3774,US-2015-102715,JK-15370,OFF-FA-10001332,"Acco Banker's Clasps, 5 3/4""-Long",Jay Kimmel,United States,Florida,Miami,33180,11-04-2015,13-04-2015,Second Class,Consumer,Office Supplies,Fasteners,6.912,3,2.3328,0.2,South,
